anon_donor_id,zip,status,do_not_mail,do_not_call,organisation,date,amount,form,campaign,target
759,19096,Active,FALSE,FALSE,N,03/26/2020,500,Check,Church,Gift
530,19096,Active,FALSE,FALSE,N,03/26/2020,50,Check,Emerg fund,Gift
937,19004,Active,FALSE,FALSE,N,03/27/2020,5000,Check,Emerg fund,Gift
895,19066,Active,FALSE,FALSE,N,03/27/2020,250,Check,Misc,Gift
79,23224,Active,FALSE,FALSE,N,03/27/2020,18,Check,Misc,Gift
858,19096,Active,FALSE,FALSE,N,03/28/2020,250,Check,Emerg fund,Gift
515,19072,Active,FALSE,FALSE,Y,03/31/2020,500,Check,Misc,Gift
759,19096,Active,FALSE,FALSE,N,04/01/2020,250,Check,Church,Gift
826,19096,Active,FALSE,FALSE,N,04/01/2020,360,Check,Fall Towns,Gift
826,19096,Active,FALSE,FALSE,N,04/01/2020,180,Check,D.Young Fu,Gift
83,19428,Active,FALSE,FALSE,N,04/01/2020,15000,Check,Emerg fund,Gift
951,19003,Active,FALSE,FALSE,N,04/02/2020,50,Check,Misc,Gift
559,19146,Active,FALSE,FALSE,N,04/02/2020,250,Check,Sprg Evt,Gift
559,19146,Active,FALSE,FALSE,N,04/02/2020,250,Check,Fall Towns,Gift
1028,19010,Active,FALSE,FALSE,Y,04/03/2020,300,Check,Emerg fund,Gift
715,23060,Active,FALSE,FALSE,N,04/03/2020,250,Check,Fall Towns,Gift
92,19003,Active,FALSE,FALSE,N,04/03/2020,40,Check,Clients,Gift
589,NA,Active,FALSE,FALSE,N,04/04/2020,50000,Check,Misc,Gift
563,19010,Active,FALSE,FALSE,N,04/04/2020,15,Check,Fall Towns,Gift
304,19003,Active,FALSE,FALSE,N,04/06/2020,50,Check,Fall Towns,Gift
802,19010,Active,FALSE,FALSE,N,04/08/2020,100,Check,Emerg fund,Gift
722,19010,Active,FALSE,FALSE,N,04/10/2020,100,Check,Emerg fund,Gift
768,19004,Active,FALSE,FALSE,N,04/13/2020,100,Check,Fall Towns,Gift
634,19422,Active,FALSE,FALSE,N,04/13/2020,5000,Check,Foundation,Gift
490,19004,Active,FALSE,FALSE,N,04/14/2020,20,Check,Sprg Evt,Gift
169,19010,Active,FALSE,FALSE,N,04/14/2020,5000,Check,Foundation,Gift
915,19096,Active,FALSE,FALSE,N,04/15/2020,200,Check,Emerg fund,Gift
36,19096,Active,FALSE,FALSE,Y,04/15/2020,1000,Check,Foundation,Gift
941,19096,Active,FALSE,FALSE,N,04/15/2020,100,Check,Emerg fund,Gift
736,19004,Active,FALSE,FALSE,N,04/16/2020,1000,Check,Emerg fund,Gift
396,19010,Active,FALSE,FALSE,N,04/16/2020,2500,Check,Sprg Evt,Gift
1024,19333,Active,FALSE,FALSE,N,04/16/2020,150,Check,Sprg Evt,Gift
214,19103,Active,FALSE,FALSE,N,04/16/2020,500,Check,Misc,Gift
927,19026,Active,FALSE,FALSE,N,04/16/2020,50,Check,Emerg fund,Gift
576,19096,Active,FALSE,FALSE,N,04/16/2020,70,Check,Misc,Gift
135,19003,Active,FALSE,FALSE,Y,04/16/2020,20000,Check,Grants,Gift
915,19096,Active,FALSE,FALSE,N,04/20/2020,200,Check,Emerg fund,Gift
655,19035,Active,FALSE,FALSE,N,04/20/2020,100,Check,Sprg Evt,Gift
809,19010,Active,FALSE,FALSE,N,04/20/2020,200,Check,Emerg fund,Gift
482,06824,Active,FALSE,FALSE,N,04/20/2020,5000,Check,Foundation,Gift
774,19041,Active,FALSE,FALSE,N,04/21/2020,100,Check,Sprg Evt,Gift
258,19072,Active,FALSE,FALSE,N,04/21/2020,50,Check,Sprg Evt,Gift
828,19096,Active,FALSE,FALSE,N,04/22/2020,87.5,Check,Church,Gift
628,19010,Active,FALSE,FALSE,N,04/22/2020,300,Check,Emerg fund,Gift
942,19066,Active,FALSE,FALSE,N,04/22/2020,200,Check,Sprg Evt,Gift
297,19096,Active,FALSE,FALSE,N,04/22/2020,75,Check,Sprg Evt,Gift
397,19073,Active,FALSE,FALSE,N,04/22/2020,200,Check,Sprg Evt,Gift
908,19004,Active,FALSE,FALSE,N,04/23/2020,50,Check,Sprg Evt,Gift
613,19066,Active,FALSE,FALSE,N,04/23/2020,100,Check,Sprg Evt,Gift
12,19096,Active,TRUE,TRUE,N,04/23/2020,200,Check,Sprg Evt,Gift
230,19066,Active,FALSE,FALSE,N,04/23/2020,60,Check,Sprg Evt,Gift
877,19010,Active,FALSE,FALSE,N,04/23/2020,100,Check,Emerg fund,Gift
281,19096,Active,FALSE,FALSE,N,04/23/2020,15,Check,Sprg Evt,Gift
666,19035,Active,FALSE,FALSE,N,04/23/2020,100,Check,Sprg Evt,Gift
328,19072,Active,TRUE,TRUE,N,04/23/2020,50,Check,Sprg Evt,Gift
879,19041,Active,FALSE,FALSE,N,04/23/2020,250,Check,Sprg Evt,Gift
268,19010,Active,FALSE,FALSE,N,04/23/2020,150,Check,Sprg Evt,Gift
1019,19072,Active,FALSE,FALSE,N,04/23/2020,75,Check,Sprg Evt,Gift
345,19041,Active,FALSE,FALSE,N,04/23/2020,100,Check,Sprg Evt,Gift
335,19072,Active,FALSE,FALSE,N,04/23/2020,150,Check,Sprg Evt,Gift
900,19010,Active,FALSE,FALSE,N,04/23/2020,100,Check,Sprg Evt,Gift
818,19066,Active,FALSE,FALSE,N,04/23/2020,50,Check,Sprg Evt,Gift
481,19003,Active,FALSE,FALSE,N,04/23/2020,50,Check,Sprg Evt,Gift
84,19003,Active,FALSE,FALSE,N,04/23/2020,40,Check,Sprg Evt,Gift
67,19464,Active,FALSE,FALSE,N,04/23/2020,35,Check,Sprg Evt,Gift
532,19096,Active,FALSE,FALSE,N,04/23/2020,50,Check,Sprg Evt,Gift
919,19004,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
823,19004,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
948,19003,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
544,19041,Active,FALSE,FALSE,N,04/24/2020,60,Check,Sprg Evt,Gift
347,19010,Active,FALSE,FALSE,N,04/24/2020,50,Check,Clients,Gift
783,19041,Active,FALSE,FALSE,N,04/24/2020,250,Check,Sprg Evt,Gift
164,19004,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
411,19083,Active,FALSE,FALSE,N,04/24/2020,75,Check,Sprg Evt,Gift
660,19010,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
883,19085,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
403,19004,Active,FALSE,FALSE,N,04/24/2020,75,Check,Sprg Evt,Gift
784,19041,Active,FALSE,FALSE,N,04/24/2020,180,Check,Emerg fund,Gift
834,19010,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
91,19003,Active,FALSE,FALSE,N,04/24/2020,200,Check,Sprg Evt,Gift
448,19035,Active,FALSE,FALSE,N,04/24/2020,250,Check,Sprg Evt,Gift
593,19010,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
39,19035,Active,FALSE,FALSE,N,04/24/2020,25,Check,Sprg Evt,Gift
791,19035,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
536,85260,Active,FALSE,FALSE,N,04/24/2020,60,Check,Sprg Evt,Gift
956,19003,Active,FALSE,FALSE,N,04/24/2020,60,Check,Sprg Evt,Gift
1040,19066,Active,FALSE,FALSE,N,04/24/2020,36,Check,Sprg Evt,Gift
318,19004,Active,FALSE,FALSE,N,04/24/2020,50,Check,Sprg Evt,Gift
994,19004,Active,FALSE,FALSE,N,04/24/2020,50,Check,Emerg fund,Gift
276,19066,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
760,19096,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
303,19010,Active,FALSE,FALSE,N,04/24/2020,100,Check,Sprg Evt,Gift
258,19072,Active,FALSE,FALSE,N,04/24/2020,100,Check,Emerg fund,Gift
842,19085,Active,FALSE,FALSE,N,04/24/2020,50,Check,Sprg Evt,Gift
621,19096,Active,FALSE,FALSE,N,04/24/2020,250,Check,Misc,Gift
95,19041,Active,FALSE,FALSE,N,04/25/2020,100,Check,Sprg Evt,Gift
466,19041,Active,FALSE,FALSE,N,04/25/2020,500,Check,Sprg Evt,Gift
888,19096,Active,FALSE,FALSE,N,04/25/2020,50,Check,Sprg Evt,Gift
153,19096,Active,FALSE,FALSE,N,04/25/2020,150,Check,Sprg Evt,Gift
339,19096,Active,FALSE,FALSE,N,04/25/2020,35,Check,Sprg Evt,Gift
746,19072,Active,FALSE,FALSE,N,04/25/2020,25,Check,Sprg Evt,Gift
355,19041,Active,FALSE,FALSE,N,04/25/2020,200,Check,Sprg Evt,Gift
453,19010,Active,FALSE,FALSE,N,04/25/2020,50,Check,Sprg Evt,Gift
185,19096,Active,FALSE,FALSE,N,04/25/2020,250,Check,Sprg Evt,Gift
889,19406,Active,FALSE,FALSE,N,04/25/2020,60,Check,Sprg Evt,Gift
359,19096,Active,FALSE,FALSE,Y,04/25/2020,1000,Check,Sprg Evt,Gift
609,19096,Active,FALSE,FALSE,N,04/25/2020,150,Check,Sprg Evt,Gift
851,19041,Active,FALSE,FALSE,N,04/25/2020,60,Check,Sprg Evt,Gift
128,19010,Active,FALSE,FALSE,N,04/25/2020,100,Check,Sprg Evt,Gift
801,19026,Active,FALSE,FALSE,N,04/25/2020,25,Check,Sprg Evt,Gift
227,16801,Active,FALSE,FALSE,N,04/25/2020,50,Check,Sprg Evt,Gift
213,19003,Active,FALSE,FALSE,N,04/25/2020,10,Check,Sprg Evt,Gift
245,19066,Active,FALSE,FALSE,N,04/26/2020,50,Check,Sprg Evt,Gift
324,19072,Active,FALSE,FALSE,N,04/26/2020,150,Check,Sprg Evt,Gift
491,19072,Active,FALSE,FALSE,N,04/26/2020,100,Check,Sprg Evt,Gift
947,19096,Active,FALSE,FALSE,N,04/26/2020,100,Check,Sprg Evt,Gift
554,19003,Active,FALSE,FALSE,N,04/26/2020,100,Check,Sprg Evt,Gift
37,19010,Active,FALSE,FALSE,N,04/26/2020,150,Check,Sprg Evt,Gift
686,19035,Active,FALSE,FALSE,N,04/26/2020,500,Check,Sprg Evt,Gift
863,19072,Active,FALSE,FALSE,N,04/26/2020,30,Check,Sprg Evt,Gift
775,19096,Active,FALSE,FALSE,N,04/26/2020,15,Check,Sprg Evt,Gift
98,19096,Active,FALSE,FALSE,N,04/26/2020,100,Check,Sprg Evt,Gift
1009,19096,Active,FALSE,FALSE,N,04/26/2020,100,Check,Sprg Evt,Gift
1046,19096,Active,FALSE,FALSE,N,04/26/2020,10,Check,Sprg Evt,Gift
62,19003,Active,FALSE,FALSE,N,04/27/2020,25,Check,Fall Towns,Gift
681,89074,Active,FALSE,FALSE,N,04/27/2020,25,Check,Sprg Evt,Gift
325,19096,Active,FALSE,FALSE,N,04/27/2020,50,Check,Sprg Evt,Gift
479,19096,Active,FALSE,FALSE,N,04/27/2020,250,Check,Sprg Evt,Gift
1011,19072,Active,FALSE,FALSE,N,04/27/2020,35,Check,Sprg Evt,Gift
1023,19035,Active,TRUE,TRUE,N,04/27/2020,100,Check,Sprg Evt,Gift
771,19066,Active,FALSE,FALSE,N,04/27/2020,35,Check,Sprg Evt,Gift
689,19004,Active,FALSE,FALSE,N,04/27/2020,75,Check,Sprg Evt,Gift
882,19072,Active,FALSE,FALSE,N,04/27/2020,35,Check,Sprg Evt,Gift
104,19096,Active,FALSE,FALSE,N,04/27/2020,60,Check,Sprg Evt,Gift
269,19096,Active,FALSE,FALSE,N,04/27/2020,50,Check,Sprg Evt,Gift
859,19008,Active,FALSE,FALSE,N,04/27/2020,60,Check,Sprg Evt,Gift
817,19066,Active,FALSE,FALSE,Y,04/27/2020,35,Check,Sprg Evt,Gift
564,19096,Active,FALSE,FALSE,N,04/27/2020,100,Check,Sprg Evt,Gift
586,19041,Active,FALSE,FALSE,N,04/27/2020,1000,Check,Sprg Evt,Gift
720,19066,Active,FALSE,FALSE,N,04/28/2020,50,Check,Sprg Evt,Gift
1044,19355,Active,FALSE,FALSE,N,04/28/2020,100,Check,Sprg Evt,Gift
843,19096,Active,FALSE,FALSE,N,04/28/2020,20,Check,Sprg Evt,Gift
849,19085,Active,FALSE,FALSE,N,04/28/2020,25,Check,Sprg Evt,Gift
961,19072,Active,FALSE,FALSE,N,04/28/2020,100,Check,Sprg Evt,Gift
934,19096,Active,FALSE,FALSE,N,04/28/2020,50,Check,Sprg Evt,Gift
413,19010,Active,FALSE,FALSE,N,04/28/2020,35,Check,Sprg Evt,Gift
744,19096,Active,FALSE,FALSE,N,04/28/2020,25,Check,Sprg Evt,Gift
599,19066,Active,FALSE,FALSE,N,04/28/2020,10,Check,Sprg Evt,Gift
974,19004,Active,FALSE,FALSE,N,04/28/2020,100,Check,Sprg Evt,Gift
157,19004,Active,FALSE,FALSE,N,04/28/2020,75,Check,Sprg Evt,Gift
68,19004,Active,FALSE,FALSE,N,04/29/2020,100,Check,Sprg Evt,Gift
868,19096,Active,FALSE,FALSE,N,04/29/2020,100,Check,Sprg Evt,Gift
998,19096,Active,FALSE,FALSE,N,04/29/2020,35,Check,Sprg Evt,Gift
912,19096,Active,FALSE,FALSE,N,04/29/2020,60,Check,Sprg Evt,Gift
573,19004,Active,FALSE,FALSE,N,04/29/2020,100,Check,Sprg Evt,Gift
369,19041,Active,FALSE,FALSE,N,04/29/2020,50,Check,Sprg Evt,Gift
847,19096,Active,FALSE,FALSE,N,04/29/2020,50,Check,Mem-hon,Gift
847,19096,Active,FALSE,FALSE,N,04/29/2020,100,Check,Sprg Evt,Gift
640,19072,Active,FALSE,FALSE,N,04/29/2020,60,Check,Sprg Evt,Gift
1002,19018,Active,FALSE,FALSE,N,04/29/2020,100,Check,Sprg Evt,Gift
341,19066,Active,FALSE,FALSE,N,04/30/2020,100,Check,Sprg Evt,Gift
519,19010,Active,TRUE,TRUE,N,04/30/2020,25,Check,Sprg Evt,Gift
430,19035,Active,FALSE,FALSE,N,04/30/2020,150,Check,Sprg Evt,Gift
967,19096,Active,FALSE,FALSE,N,04/30/2020,100,Check,Sprg Evt,Gift
560,19422,Active,FALSE,FALSE,N,04/30/2020,5000,Check,Foundation,Gift
389,19096,Active,FALSE,FALSE,N,04/30/2020,25,Check,Sprg Evt,Gift
92,19003,Active,FALSE,FALSE,N,04/30/2020,60,Check,Clients,Gift
706,19010,Active,FALSE,FALSE,N,04/30/2020,100,Check,Sprg Evt,Gift
528,19103,Active,FALSE,FALSE,Y,04/30/2020,40.78,Check,United Way,Gift
782,19066,Active,FALSE,FALSE,N,04/30/2020,100,Check,Sprg Evt,Gift
619,19041,Active,FALSE,FALSE,N,04/30/2020,200,Check,Sprg Evt,Gift
175,19096,Active,FALSE,FALSE,N,05/01/2020,5,Check,Sprg Evt,Gift
27,19072,Active,FALSE,FALSE,N,05/01/2020,75,Check,Sprg Evt,Gift
474,19085,Active,FALSE,FALSE,N,05/01/2020,500,Check,Sprg Evt,Gift
81,19066,Active,FALSE,FALSE,N,05/01/2020,50,Check,Fall Towns,Gift
121,19035,Active,FALSE,FALSE,N,05/01/2020,50,Check,Sprg Evt,Gift
993,19041,Active,FALSE,FALSE,N,05/01/2020,500,Check,Emerg fund,Gift
803,19127,Active,FALSE,FALSE,N,05/01/2020,100,Check,Sprg Evt,Gift
1029,19096,Active,FALSE,FALSE,N,05/01/2020,100,Check,Sprg Evt,Gift
832,19003,Active,FALSE,FALSE,N,05/01/2020,25,Check,Sprg Evt,Gift
850,NA,Active,FALSE,FALSE,Y,05/01/2020,100,Check,Emerg fund,Gift
117,19010,Active,FALSE,FALSE,N,05/01/2020,750,Check,Emerg fund,Gift
854,19335,Active,FALSE,FALSE,N,05/01/2020,50,Check,Emerg fund,Gift
661,19096,Active,FALSE,FALSE,N,05/01/2020,50,Check,Sprg Evt,Gift
551,19096,Active,FALSE,FALSE,N,05/01/2020,100,Check,Sprg Evt,Gift
976,19072,Active,FALSE,FALSE,N,05/01/2020,50,Check,Sprg Evt,Gift
975,19010,Active,FALSE,FALSE,N,05/01/2020,100,Check,Sprg Evt,Gift
749,19096,Active,FALSE,FALSE,N,05/01/2020,35,Check,Sprg Evt,Gift
787,19004,Active,FALSE,FALSE,N,05/01/2020,250,Check,Sprg Evt,Gift
507,19004,Active,FALSE,FALSE,N,05/01/2020,100,Check,Sprg Evt,Gift
223,19085,Active,FALSE,FALSE,N,05/02/2020,60,Check,Sprg Evt,Gift
460,10028,Active,FALSE,FALSE,N,05/02/2020,100,Check,Sprg Evt,Gift
439,19035,Active,FALSE,FALSE,N,05/02/2020,35,Check,Sprg Evt,Gift
629,19010,Active,FALSE,FALSE,N,05/02/2020,1088,Check,Emerg fund,Gift
690,19072,Active,FALSE,FALSE,N,05/02/2020,50,Check,Sprg Evt,Gift
614,19010,Active,FALSE,FALSE,N,05/02/2020,50,Check,Sprg Evt,Gift
1039,19096,Active,FALSE,FALSE,N,05/03/2020,35,Check,Sprg Evt,Gift
163,19096,Active,FALSE,FALSE,N,05/04/2020,100,Check,Sprg Evt,Gift
16,19072,Active,FALSE,FALSE,N,05/04/2020,50,Check,Sprg Evt,Gift
145,19085,Active,FALSE,FALSE,N,05/04/2020,100,Check,Sprg Evt,Gift
21,19041,Active,FALSE,FALSE,N,05/04/2020,4928.84,Check,Sprg Evt,Gift
177,19010,Active,FALSE,FALSE,N,05/04/2020,50,Check,Sprg Evt,Gift
190,94063,Active,FALSE,FALSE,N,05/04/2020,250,Check,Sprg Evt,Gift
241,19096,Active,FALSE,FALSE,N,05/05/2020,150,Check,Sprg Evt,Gift
732,19072,Active,FALSE,FALSE,N,05/05/2020,45,Check,Sprg Evt,Gift
290,19003,Active,FALSE,FALSE,N,05/05/2020,150,Check,Sprg Evt,Gift
827,19010,Active,FALSE,FALSE,N,05/05/2020,100,Check,Sprg Evt,Gift
804,19096,Active,FALSE,FALSE,N,05/05/2020,100,Check,Sprg Evt,Gift
370,19072,Active,FALSE,FALSE,N,05/05/2020,10,Check,Sprg Evt,Gift
624,19096,Active,FALSE,FALSE,N,05/05/2020,100,Check,Sprg Evt,Gift
738,19041,Active,FALSE,FALSE,N,05/06/2020,50,Check,Sprg Evt,Gift
769,19010,Active,FALSE,FALSE,N,05/06/2020,100,Check,Sprg Evt,Gift
679,19010,Active,FALSE,FALSE,N,05/06/2020,100,Check,Sprg Evt,Gift
290,19003,Active,FALSE,FALSE,N,05/06/2020,100,Check,Sprg Evt,Gift
243,19087,Active,FALSE,FALSE,N,05/06/2020,100,Check,Sprg Evt,Gift
111,19035,Active,FALSE,FALSE,N,05/06/2020,150,Check,Sprg Evt,Gift
1018,19085,Active,FALSE,FALSE,N,05/06/2020,100,Check,Sprg Evt,Gift
509,19004,Active,FALSE,FALSE,N,05/06/2020,35,Check,Sprg Evt,Gift
743,NA,Active,FALSE,FALSE,Y,05/06/2020,5,Check,Corporatio,Gift
941,19096,Active,FALSE,FALSE,N,05/06/2020,100,Check,Sprg Evt,Gift
972,19096,Active,FALSE,FALSE,N,05/06/2020,500,Check,Sprg Evt,Gift
503,19066,Active,FALSE,FALSE,N,05/07/2020,50,Check,Sprg Evt,Gift
235,19010,Active,FALSE,FALSE,N,05/07/2020,15000,Check,Emerg fund,Gift
825,19096,Active,FALSE,FALSE,N,05/07/2020,15,Check,Sprg Evt,Gift
922,19004,Active,FALSE,FALSE,Y,05/07/2020,100,Check,Sprg Evt,Gift
628,19010,Active,FALSE,FALSE,N,05/07/2020,300,Check,Sprg Evt,Gift
486,19004,Active,FALSE,FALSE,N,05/07/2020,100,Check,Sprg Evt,Gift
265,19010,Active,FALSE,FALSE,N,05/07/2020,300,Check,Emerg fund,Gift
996,32963,Active,FALSE,FALSE,N,05/07/2020,150,Check,Sprg Evt,Gift
683,NA,Active,FALSE,FALSE,N,05/07/2020,50,Check,Emerg fund,Gift
56,19003,Active,FALSE,FALSE,N,05/07/2020,100,Check,Sprg Evt,Gift
302,19348,Active,TRUE,FALSE,N,05/07/2020,60,Check,Sprg Evt,Gift
539,19010,Active,FALSE,FALSE,N,05/08/2020,100,Check,Sprg Evt,Gift
781,19010,Active,FALSE,FALSE,N,05/08/2020,100,Check,Sprg Evt,Gift
822,32447,Active,FALSE,FALSE,N,05/08/2020,9.11,Check,Misc,Gift
728,19010,Active,FALSE,FALSE,N,05/08/2020,250,Check,Sprg Evt,Gift
150,19010,Active,FALSE,FALSE,N,05/08/2020,250,Check,Sprg Evt,Gift
361,19072,Active,FALSE,FALSE,N,05/08/2020,100,Check,Sprg Evt,Gift
702,19066,Active,FALSE,FALSE,N,05/08/2020,25,Check,Sprg Evt,Gift
852,19004,Active,FALSE,FALSE,N,05/08/2020,10,Check,Sprg Evt,Gift
136,19010,Active,FALSE,FALSE,N,05/09/2020,100,Check,Sprg Evt,Gift
6,19422,Active,FALSE,FALSE,N,05/09/2020,20,Check,Sprg Evt,Gift
538,19003,Active,FALSE,FALSE,N,05/09/2020,100,Check,Sprg Evt,Gift
837,19063,Active,FALSE,FALSE,N,05/09/2020,100,Check,Sprg Evt,Gift
676,19041,Active,FALSE,FALSE,N,05/10/2020,100,Check,Sprg Evt,Gift
807,19087,Active,FALSE,FALSE,N,05/10/2020,250,Check,Sprg Evt,Gift
395,19066,Active,FALSE,FALSE,N,05/10/2020,60,Check,Sprg Evt,Gift
1003,19072,Active,FALSE,FALSE,N,05/11/2020,150,Check,Sprg Evt,Gift
778,19096,Active,FALSE,FALSE,N,05/11/2020,100,Check,Sprg Evt,Gift
1041,19035,Active,FALSE,FALSE,N,05/12/2020,100,Check,Sprg Evt,Gift
336,19085,Active,FALSE,FALSE,N,05/12/2020,500,Check,Sprg Evt,Gift
1038,19066,Active,FALSE,FALSE,Y,05/12/2020,250,Check,Sprg Evt,Gift
659,19035,Active,FALSE,FALSE,N,05/12/2020,30,Check,Sprg Evt,Gift
903,19096,Active,FALSE,FALSE,N,05/13/2020,5000,Check,Foundation,Gift
654,19096,Active,FALSE,FALSE,N,05/13/2020,1000,Check,Sprg Evt,Gift
465,19085,Active,FALSE,FALSE,N,05/14/2020,50,Check,Sprg Evt,Gift
825,19096,Active,FALSE,FALSE,N,05/15/2020,50,Check,Sprg Evt,Gift
986,19010,Active,FALSE,FALSE,N,05/15/2020,75,Check,Emerg fund,Gift
587,19096,Active,FALSE,FALSE,N,05/15/2020,150,Check,Sprg Evt,Gift
815,NA,Active,FALSE,FALSE,Y,05/15/2020,250,Check,Sprg Evt,Gift
289,19085,Active,FALSE,FALSE,N,05/15/2020,100,Check,Sprg Evt,Gift
864,20814,Active,FALSE,FALSE,N,05/15/2020,30,Check,Misc,Gift
574,19072,Active,FALSE,FALSE,N,05/15/2020,150,Check,Sprg Evt,Gift
680,19072,Active,FALSE,FALSE,N,05/16/2020,100,Check,Sprg Evt,Gift
759,19096,Active,FALSE,FALSE,N,05/16/2020,1300,Check,Emerg fund,Gift
759,19096,Active,FALSE,FALSE,N,05/16/2020,250,Check,Sprg Evt,Gift
212,NA,Active,FALSE,FALSE,N,05/17/2020,50,Check,Sprg Evt,Gift
933,19086,Active,FALSE,FALSE,N,05/17/2020,100,Check,Sprg Evt,Gift
570,19066,Active,FALSE,FALSE,N,05/17/2020,35,Check,Sprg Evt,Gift
323,19085,Active,FALSE,FALSE,N,05/17/2020,100,Check,Sprg Evt,Gift
371,19004,Active,FALSE,FALSE,N,05/18/2020,50,Check,Sprg Evt,Gift
521,19072,Active,FALSE,FALSE,N,05/18/2020,25,Check,Emerg fund,Gift
745,19066,Active,FALSE,FALSE,N,05/18/2020,50,Check,Emerg fund,Gift
457,19003,Active,TRUE,TRUE,N,05/18/2020,250,Check,Sprg Evt,Gift
125,19004,Active,FALSE,FALSE,N,05/18/2020,100,Check,Sprg Evt,Gift
531,19010,Active,FALSE,FALSE,N,05/18/2020,10,Check,Clients,Gift
1034,19087,Active,FALSE,FALSE,N,05/19/2020,250,Check,Sprg Evt,Gift
424,19004,Active,FALSE,FALSE,N,05/19/2020,100,Check,Sprg Evt,Gift
951,19003,Active,FALSE,FALSE,N,05/20/2020,50,Check,Emerg fund,Gift
82,19103,Active,FALSE,FALSE,N,05/20/2020,1000,Check,Sprg Evt,Gift
878,19010,Active,FALSE,FALSE,N,05/21/2020,1000,Check,Sprg Evt,Gift
585,19085,Active,FALSE,FALSE,N,05/21/2020,100,Check,Sprg Evt,Gift
920,19010,Active,FALSE,FALSE,N,05/22/2020,350,Check,Emerg fund,Gift
846,19035,Active,FALSE,FALSE,N,05/22/2020,500,Check,Sprg Evt,Gift
887,19010,Active,FALSE,FALSE,N,05/22/2020,100,Check,Sprg Evt,Gift
786,19085,Active,FALSE,FALSE,N,05/22/2020,250,Check,Sprg Evt,Gift
330,19103,Active,FALSE,FALSE,N,05/23/2020,100,Check,Sprg Evt,Gift
357,19096,Active,FALSE,FALSE,N,05/23/2020,300,Check,Emerg fund,Gift
406,19096,Active,TRUE,FALSE,N,05/25/2020,100,Check,Sprg Evt,Gift
28,19035,Active,FALSE,FALSE,N,05/26/2020,100,Check,Sprg Evt,Gift
592,19003,Active,FALSE,FALSE,N,05/26/2020,50,Check,Emerg fund,Gift
127,19041,Active,FALSE,FALSE,N,05/27/2020,50,Check,Sprg Evt,Gift
242,06828,Active,FALSE,FALSE,Y,05/28/2020,100,Check,Corporatio,Gift
226,19312,Active,FALSE,FALSE,N,05/28/2020,150,Check,Sprg Evt,Gift
871,19096,Active,FALSE,FALSE,N,05/28/2020,100,Check,Sprg Evt,Gift
723,19096,Active,FALSE,FALSE,N,05/28/2020,18,Check,Sprg Evt,Gift
688,19085,Active,FALSE,FALSE,N,05/29/2020,50,Check,Misc,Gift
372,19107,Active,FALSE,FALSE,N,05/31/2020,15000,Check,Foundation,Gift
764,19066,Active,FALSE,FALSE,N,06/01/2020,200,Check,Sprg Evt,Gift
811,19041,Active,FALSE,FALSE,N,06/01/2020,250,Check,Emerg fund,Gift
92,19003,Active,FALSE,FALSE,N,06/01/2020,60,Check,Clients,Gift
567,19010,Active,FALSE,FALSE,N,06/02/2020,100,Check,Mem-hon,Gift
719,19035,Active,FALSE,FALSE,N,06/02/2020,4500,Check,Church,Gift
190,94063,Active,FALSE,FALSE,N,06/02/2020,250,Check,Misc,Gift
893,19096,Active,FALSE,FALSE,N,06/03/2020,25,Check,Sprg Evt,Gift
442,19072,Active,FALSE,FALSE,N,06/03/2020,100,Check,Sprg Evt,Gift
825,19096,Active,FALSE,FALSE,N,06/04/2020,30,Check,Sprg Evt,Gift
500,11375,Active,FALSE,FALSE,N,06/04/2020,50,Check,Sprg Evt,Gift
379,19096,Active,FALSE,FALSE,N,06/04/2020,100,Check,Mem-hon,Gift
13,19072,Active,FALSE,FALSE,N,06/05/2020,100,Check,Sprg Evt,Gift
831,19010,Active,FALSE,FALSE,N,06/05/2020,145,Check,Misc,Gift
42,19004,Active,FALSE,FALSE,N,06/09/2020,200,Check,Misc,Gift
13,19072,Active,FALSE,FALSE,N,06/11/2020,100,Check,Sprg Evt,Gift
511,19072,Active,FALSE,FALSE,N,06/12/2020,50,Check,Sprg Evt,Gift
864,20814,Active,FALSE,FALSE,N,06/15/2020,1917.91,Check,Newsletter,Gift
1004,19003,Active,FALSE,FALSE,N,06/17/2020,2000,Check,Foundation,Gift
506,19072,Active,FALSE,FALSE,N,06/21/2020,40,Check,Misc,Gift
15,19010,Active,FALSE,FALSE,N,06/22/2020,5000,Check,Church,Gift
779,19010,Active,FALSE,FALSE,N,06/23/2020,1500,Check,Emerg fund,Gift
